% # columns="iteration, evaluation, void, void, void, xmean", seed=961973, Mon Mar 24 11:54:02 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 25 0 0 0 0.14581351235815343 -0.20995458808761383 0.29692795457852017 -0.0732843311211878 0.038734150421018174 -0.05386808684184159 -0.32616120533612575 -0.12581759886327942 -0.18504388339139866 -0.41222688587305867 -0.035537664552770624 0.013595905905931904 0.021651989960435866 0.007810383201243972 -0.4906667123553042 -0.4282600969795412 0.2665042708452104 -0.36951632917563726 0.04156977248511812 -0.014546837052145814 -0.14596721811004104 0.0038144145682516006 0.016082266500257625 0.09774665053613682 0.11862923668848478 -0.16508108393362864 0.1472598312903511 -0.150220328525197 0.00539752153290133 -0.07415306792570986 -0.4029733202796672 0.5653372903840811 -0.2879432223506183 -0.02646677628018771 0.2212070049022123 -0.06321731206777487 -0.21367197155534362 -0.43834786063897946 0.23810449765647887 -0.3926395767866096 -0.08844907916975892 -0.31844179841534365 -0.685183137834713 -0.3038984122296982 -0.006614877706606223 -0.5271079601788758 0.12408426474149314 -0.1602684668439296 -0.31246681945892824 -0.3990954967196887 0.14454297818929063 -0.41422085218678517 0.024500613080281133 0.5415448099267139 0.3106442734746159 0.19480578084929398 -0.05809957492448445 -0.2269643885277333 0.40452102310856974 -0.3409057409838352 -0.06730223209554964 0.02874689765572602 0.44018604306145914 0.04241948133286641 -0.22680424146381575 0.7321232095270839 0.0538080796660233 -0.06995060527409086 0.13502497448303236 0.2388261707172076 0.631718851686636 -0.2245833667445717 0.03212671375782863 -0.23243663370169346 0.3563912843085465 -0.6244750956975548 -0.2587771623727868 0.4023248761962288 0.03128499380230185 -0.20199085533270988 0.07462861566156273 0.07943968689671482 -0.08365197826797019 0.03130960536618242 0.14138034671707406 0.17988202138011838 -0.2608596149832044 -0.23719247628061232 0.09258249216240146 -0.14766711782885822 0.5196064068242661 0.11086312392802009 0.7088571837524525 -0.0010356237132290377 -0.35164660646515383 -0.3826004401045687 -0.4036296379051055 0.03265070143319723 -0.454717957210312 0.03869090721393714 0.1992634819942933 0.3090270503546232 -0.267785993865142 -0.0848635671397107 0.24944073934844707 0.5474051412366552 -0.01864004171175012 0.04064993966683833 0.4551221829367149 -0.24079820803456617 0.11368359851650633 0.11560521575071245 0.22130155536532883 -0.1688439716773375 -0.2108204063499931 0.23238119194427248 0.1016236042647728 0.1764058112089853 -0.10865715835944867 0.14736149264833232 -0.1667897684637635 -0.0984781275137287 0.15663394341950398 -0.2819328769596035 0.5535117524946594 0.003338834506786865 -0.2105414696055003 0.02679157420379824 -0.30646378556664466 0.3174255420701188 -0.0032886327348070517 0.4797811818794358 0.5405969538685153 0.15109712950369786 0.22193796020088966 0.27060256128899374 -0.2937334611312343 0.08724012659631525 0.010968136885730624 0.1721177026057049 -0.13737883485044783 0.15076065468823446 -0.21941999922209604 -0.18380746957442107 -0.749484252040586 0.1404969940652666 -0.08415552088715046 -0.057564236384120906 -0.1118570483549625 -0.29958291255612 -0.10885128812848305 -0.09090195379628742 0.03922279092233964 -0.13770168053830642 0.09170578088380801 -0.04276459068019245 0.3111724809961924 -0.19618059104814317 0.2771824366633636 0.24863076793578673 -0.4841213830459639 -0.36621587442940423 -0.06767048206269374 0.10101954564591016 -0.0703165175667691 0.3333891309800821 -0.1997753442520475 -0.11234265078005057 0.0672720278781618 -0.08744421369658067 0.21157350924626334 0.02861383723352924 0.013047180611437302 0.3113285390107614 -0.2267882913945323 -0.02320905623203506 -0.13674108798333684 -0.4681461241134838 -0.3654182090079917 -0.02299628380156217 -0.564900104759265 0.1385038170000455 0.03347968925100221 0.3396196422322222 0.03995324514059492 -0.26888772297713703 0.1456520770594606 0.045813380852725696 -0.4638543063678542 0.26633362067482913 -0.07631978763668068 0.11238509932763141 0.12115471829940858 0.39088893461396645 -0.36559367050258873 -0.04789143041942182 0.16601747009841536 0.420690697802142 0.08703679287077093 -0.34354089763064194 0.3659532122891346 -0.3505546927966898 0.20928780243335532 -0.06167885459806114 0.26438125102764337 -0.4008127538494015 -0.08319592409645787 -0.18265260220324392 0.17523571929171702 0.004095869475419105 0.008793180985117055 0.32757733818047485 -0.21402408259495107 0.4261333826198147 -0.2017484817578492 0.5874761559840194 -0.3458681788756681 0.40377583599865724 0.5609392055487448 -0.06040177104437431 -0.13847327266708262 -0.019388010992275592 0.08223507977413844 -0.15708770293217938 -0.0724157870713348 0.5399164916710962 0.2885130299984717 -0.02283414163018642 0.28991244455874904 0.3874493543312024 -0.13022858299086526 -0.07661188107815046 0.3073989274165111 -0.19765758245573387 0.17827909275909742 0.032890449978419584 -0.06619970653247056 -0.19814595700318902 -0.1514713740252119 -0.10184620688658766 -0.059428830716248895 -0.13632985401917644 -0.007893722498376492 0.005112239330701044 -0.22208215794624075 -0.11102439524514182 -0.3085875179613874 0.18491321252605453 0.12108323075140162 0.10327518954954133 -0.37744256087828276 0.03859083789195202 0.1025041530402046 0.18216213257414526 -0.10682900146312563 0.27745428842667663 -0.22645788381626877 -0.3193000884042871 -0.07657649119416401 0.42470693169066825 0.27717114084058875 -0.3705703958398647 -0.014907696988309578 0.05019802690490647 -0.0611035295516434 -0.01628771918611753 -0.2144134229364574 -0.026711198290560546 -0.2446259437868369 0.34886249285490334 0.12874228717404 0.6514403204885139 -0.029874736123248043 0.18495098145154432 -0.428448923693497 0.10967790329313581 0.09624529966431364 0.16044505117521302 -0.132787699222464 0.19010904697210218 0.027110024469353268 0.061186639353855814 -0.06736756494510476 -0.13742349037974275 -0.2539736066466902 0.4690239440612304 0.6251610808179346 0.5871503250056418 0.06962153957257444 -0.20417342491137078 0.026858589983921627 0.02383349932719337 -0.3378321044768566 -0.42967299497533196 -0.17400032651297218 0.048867203925650735 0.0813153024821746 0.22682324692626454 0.23948714050278042 0.2375128112702145 0.4077571259624983 0.5269785156009476 0.3912596102175866 0.03353323403677613 0.592430917465693 -0.15616480595085763 -0.018748486305658122 -0.21262827562729247 0.05184710631226757 -0.5326523785881533 -0.158377567761373 0.10399069224674007 -0.19171149782903815 0.11701700686209923 -0.016074045159832885 0.04300241663171276 0.03733563340940327 0.0794617117408541 -0.3053980282643514 -0.26512116609577757 0.14940246276737434 -0.3846585387829515 0.5789560338378539 -0.13314493946709544 0.03930722798203904 -0.08894807934751794 0.2416089358479709 -0.19797649827186217 0.11831689702137715 -0.050523046866690915 0.12178338616073489 0.114901855573428 -0.1498053104216023 -0.345541702536482 -0.10036769669229463 0.23955963350236534 -0.06317230651376213 -0.2117595076609779 -0.02802448033191028 -0.06818585234896009 -0.4214763393666131 -0.05098114521041437 -0.3052390854768403 0.274934696749649 -0.29183317989054586 -0.1874070926868931 -0.6840329309946044 -0.11356365840484192 -0.2504162153094617 -0.33341334152405044 0.36111403643105244 0.059762384750548674 -0.35988531403650537 0.31472720482933914 0.2083302992426049 0.12604436779373349 0.3668930095812753 -0.24505679639344013 0.14515903247971765 0.4127781403014753 0.044633513072652495 0.4064005661293417 0.1647703099720554 -0.1228314793331613 -0.14458115678385355 -0.7222352480173109 0.669516386642796 0.8001683722842505 0.20918363166531354 -0.05837645764901645 0.36828950658943815 -0.3672348119021785 -0.6381231574739527 0.42564813638016813 -0.13570012706975934 -0.45929007032096053 -0.0916635699929511 -0.2089169376978813 0.08167540824741162 -0.19242457784720168 -0.21735985387358286 0.17593723140767842 0.18466617926321596 0.2518006235062516 -0.07577561631076547 -0.15132909658063257 -0.30659385435768227 -0.12336005899676633 0.2895707408557673 0.34498665655460775 -0.45383518751646584 -0.38268845662799095 0.06391939391005565 0.07333822217072919 -0.4565567692639543 -0.21816763124582433 0.1895677626736385 0.11127395496743084 -0.145439124437232 0.1591345068580141 -0.3741454344905787 -0.1098161706810593 -0.04168296733338197 0.10751190494135152 0.25207813290893255 -0.36923924891649335 -0.2128015299152295 -0.1291124696386516 0.3713067498402546 0.1307444807798023 0.2855938574371866 -0.15650089763221015 0.32592690126817414 -0.037110410987361855 -0.2034080975646771 0.2258674372266192 0.05731281891259439 0.2753809174616799 -0.09548939619803976 0.09136124474290275 0.16452314090403036 -0.35762417129176055 -0.023627965253651025 -0.030573218971614576 0.3369381229271011 0.36888335465874456 0.13472699288902498 0.3702367944992356 0.026678256157335538 0.37537684778540376 0.005879335645331302 0.2576774133905955 0.05642028606086323 -0.11635221233052748 0.15164077576868462 0.06563356199483361 -0.11285341509507645 0.06907965732127214 -2.55063134394079e-05 0.23667483932628947 0.014076312623721733 0.01631301799626654 -0.17860410815876948 0.15450931296037954 0.01351735545770967 -0.05479357449494218 -0.3125753453038924 -0.09954626850397263 0.29799813077341086 -0.2793454092633489 -0.04352246308099814 -0.8306423240619016 -0.5973004133914445 0.000234301182264883 -0.06119041504177951 0.04146378745013038 0.1903797137611526 -0.07445112709216632 0.35352664247987825 0.12805749582020207 -0.20333434816214713 0.1558540480222682 0.2679693496880924 0.06574630815761118 -0.4232941185308608 -0.25560780855399273 0.599044420295933 -0.01091571561110024 0.04113677312009158 -0.24974461654332375 0.05786230346497216 0.010471774459194217 0.19313953311055143 -0.5148810223906395 -0.03881655250585812 -0.32918502506189923 0.15060441248958648 0.26334408083158867 0.06499530897048514 0.11173454995035505 -0.22430975005192633 0.1664418179727361 0.36549317660482533 0.08468961172672315 -0.05689875512799355 0.3024178726395175 0.12066720855324505 -0.27755593796541705 0.17236016929942866 0.2231022348327444 0.19883971777147383 -0.41568542129837405 0.20337604541712867 -0.12396982330225709 0.11433710185735156 -0.2075612471273437 -0.10641726960465861 -0.322627880961087 -0.4471462939883439 -0.23398310759392438 -0.20878208033760898 0.25945056052447263 -0.2679391563066165 -0.22680498988394143 0.4409031196856107 0.2030167747902158 0.16213570730708346 0.1646205843335481 0.013304861872828873 0.49524485352209935 0.05002427382661783 -0.3608858572614197 -0.5669752519087596 0.1837060658196511 0.060416959423203395 -0.2914552756583865 -0.3588798599795268 -0.4749487088077893 -0.032721133087840935 -0.00040562811347751027 0.3694117479543281 0.03864325512819722 -0.41400288854975276 -0.22318408611195126 -0.0814574125364444 0.5301881379314041 -0.2505972252032196 0.3358606279402079 0.3876859298228017 0.004297080779038419 -0.2856951007630045 -0.09955620890673575 0.10915774754082658 -0.3569923823159096 0.05228742979007124 0.19447174580727605 0.09510525999049987 0.017189707591634885 -0.05271236510036613 0.07617778022114062 -0.32392138892427447 -0.3642826247159327 -0.009341656155365544 -0.13166092133308172 0.300212213201186 -0.004138898667797007 -0.08130568614623415 -0.20534257626282462 0.21189961776463354 0.06162859240674994 -0.3425087169208814 0.4592938376586287 0.16694303053916967 0.19375057020644884 -0.040537933385212735 0.0659137093562802 0.3259239192220939 0.22798530579398965 0.2303806527912426 0.05795437804755355 0.38318779683022164 0.0682215879731003 -0.03783724115445354 -0.2005670460871792 -0.07255482642299162 0.054267179620373376 -0.10313137775248045 0.14620994470255366 -0.012013310455153416 0.06477576343840377 -0.47578490615044966 0.19384485073398453 -0.13863436493321787 0.17643340544581843 0.42770321039873255 0.016106545038879712 -0.8640081430150279 -0.12021598626623627 0.034162459781677666 0.011595605365767873 -0.13345863118667609 -0.8240851576989905 0.3420306173853759 -0.45479811520499874 0.1282420935124434 -0.575577179705453 0.33640715398455673 0.13086157615772237 0.6377717477673512 -0.2596896090181019 -0.014398457843471116 -0.6025235982167031 0.01708294824702383 -0.010657753509222666 -0.31164140284976327 0.132784075641792 0.12626480150349423 -0.063214911907134 -0.21718332803054444 0.210459066268256 -0.07163056242354017 0.48409247168090347 -0.4020963640643219 -0.16117615207213995 0.17781881590905263 -0.15888233410110308 -0.11979520510839216 0.16361525201848667 0.2258795005772851 -0.22685475879070907 -0.35420036785358877 -0.007332013927866039 -0.019363093466342685 -0.045956779760912586 0.1535590901505811 0.06676006424245491 0.10157749689215233 -0.08902184344340232 0.1983141751672926 -0.03236902807614796 0.313791727509147 -0.0011117163861488703 0.19452582496333048 -0.23066118318370277 0.07993674463779302 -0.15481172020414824 0.16929600466861913 0.13724435307256466 -0.08424836087830012 0.11702325515962111 0.3186605718159902 -0.10550155389700258 -0.13737576105400237 0.016110432004621398 -0.34640553413086966 0.20535235540225438 -0.06782058027154547 -0.5267027134736769 -0.01676471501953487 -0.09091002745188169 0.14484749400755603 0.0914424270104705 -0.01886403586487863 -0.11203600512446937 -0.21265040649514635 0.2368867078007243 -0.44417229316358614 0.08306019922365723 -0.04049248039505824 -0.13023845248888594 0.026075740392600674 0.026888853488495332 -0.03631671459827393 -0.7349865557420056 0.19876543866431962 0.018941826579234867 -0.4153872554013999 0.06620687542182163 0.025748196837796476 0.15043181516401868 -0.539758853567508 -0.38844989739466135 -0.23669187703858144 -0.27244606744377053 0.0009171648521725893 0.2110411347422743 -0.43539812370334485 -0.5372513487800691 0.009141546589711152 0.4453662517819061 0.012061198014490897 -0.057282646108538934 0.07873614183177148 0.4560473214308171 -0.2826823271212792 0.1980778626911982 0.2921862900784489 0.38085765789156484 0.019254642318787187 -0.08059381927625497 -0.28346776271192675 0.019848809700865985 -0.0984760874171545 0.161332937299279 0.001781427025518389 0.2102134637960722 0.1713306332161193 -0.16102050048737718 -0.3332273545640972 0.42516541731722285 -0.22809739750826288 0.05353784107483339 -0.0785417047365207 0.07358287728437737 -0.07465058864532481 0.4176144246123152 -0.05901513175676891 0.11274691017496727 0.08939700272958978 0.07956438411592225 -0.32465064726243054 -0.018498286866503167 0.440437508245403 -0.3723718290552913 0.43441494575738715 -0.31313799709325796 -0.6150988861066554 -0.04534960352204661 0.26647439871531897 -0.3735089153140622 -0.13522033981433346 -0.2234308041371087 -0.18889823837074873 -0.15608695786913668 -0.08567454242047558 -0.10688672367686088 0.004404670713286395 -0.45266477372810987 0.1714534569080804 0.0913727027867456 0.038883943917385616 0.08493228733760075 0.07631348095474783 -0.1036321048773236 0.3522965330497126 0.16177327351267412 0.006647490728414505 0.21086345990969238 0.2974544865585134 0.07752496924218982 -0.4343697163828746 0.46961614663420476 -0.1630346191639199 -0.056873782954614545 -0.08183130124103484 0.17593693154697848 -0.34601789948908956 -0.38029372861001615 -0.8366279105020142 0.059862361056637586 -0.4483041601666939 0.01544683881101163 0.49212518882632217 0.29670691808181926 -0.10935372038081903 -0.05969069182360184 0.22228611407064017 -0.27472207167242174 0.2648836418177126 -0.05282218540100561 0.12587437257352377 -0.1310209186373886 0.090874425974696 0.2963413056654911 0.052846627719631147 0.37392384759281605 -0.05059731386985532 -0.25280739255526463 -0.06993543494516144 0.18429897953709723 -0.323860835847663 -0.06734062835370183 -0.05067739843285121 -0.08868596158764099 0.12352123405867513 -0.04484350614246116 0.008506956135655112 -0.02636852321347962 -0.015075722943386258 -0.2828815191895997 -0.16755948022620049 -0.1266692677782525 0.3852362545842168 0.2083549752335962 0.1347139158861276 -0.4112945826597819 -0.28596526937682204 -0.08771737468337196 0.08890556641145679 -0.19325948917873495 0.10702785443551874 -0.30112170691380274 0.16041908240922972 0.09278066811366041 -0.15206474634208536 0.1629597056650528 -0.7339201149810166 0.24251441535085885 -0.1983287908827489 -0.23250292997837177 0.2967194373661234 0.0683034338997533 -0.39516376427151445 0.1709178884368308 0.24533454434569016 -0.610524509536672 0.4844814705823828 -0.07422511589418364 0.1637365247810285 -0.4527436008187161 0.598134637272228 -0.10407781026079382 -0.3830559045361156 0.1532523276875818 0.32709900845522893 -0.0011887437799658618 0.17056397071598006 0.037920119276013804 0.10430699701033347 0.02924331253607096 -0.28255857944655594 -0.09550743200536692 -0.48812132704265804 -0.006836125911102716 -0.3045529621404898 0.16465691109300667 -0.4642044399550417 -0.44617787236752154 -0.028443007578354648 -0.09221172416783452 -0.1330108830997566 -0.11553517653427682 0.036090386154927254 0.1055525012353456 0.1913057359248674 0.3480661881984208 0.07018212945381655 -0.06294557951729099 0.013601516490757679 -0.25543448337137686 0.4500930970365086 0.1815300393349909 0.10726210271889017 0.1646836091971831 -0.39734718076646813 -0.4826769133734973 0.1748204530739448 -0.19040469995585307 0.2169761375371176 -0.18193961704492617 0.012148099378512144 -0.3533500277746206 -0.021539605433460812 -0.22441020040041987 -0.7416377701704137 -0.06602061416600702 0.026074333090003666 0.21139736131625667 -0.09718254397453592 -0.5508133270113044 -0.12101165102223357 -0.056139670373258455 -0.1139514675003837 -0.1789453582950273 0.38272963724749376 0.033123646863613146 0.16484622880735678 0.07983674957888048 0.1742405524567776 -0.017779565367538365 -0.04165127903830016 0.33306308683234376 0.5175383603051168 -0.03551784581830404 0.432459006635983 0.032719139689460164 0.4080729651369839 0.2604462772246335 0.001540329881493531 0.2163366165057818 -0.25315426873858493 -0.001470350652257365 0.026023866564696033 0.13984301985895442 -0.08400822059627511 0.10356568038340859 -0.09692610643158131 -0.1337803857065307 -0.1391286214516401 0.5416445928333076 0.20900864955474135 0.0011147135138595068 -0.28002112363379184 0.3827992990438862 0.3660519565660266 -0.33913256675442105 -0.10402984092656167 0.25166052358362023 0.05144045246465148 0.49572276814856714 -0.2279832687953613 -0.006430285372126616 0.36717492500129106 -0.4553075235279706 -0.25212180671767037 0.5292111286259473 0.07196637341005782 -0.157885826067382 0.13279485275874175 -0.2006305501046401 0.18073529269120425 0.21921854377449293 -0.40566414464527517 0.07509546983992368 -0.11784981065706372 -0.10611917592354148 -0.25498606183085853 0.12987336545311137 -0.31272178027746667 0.2037935969907668 0.29759512158103857 0.05337936797685279 -0.19993311547987483 -0.1655456050299459 0.12025376895347369 -0.28112905974703134 0.21935891755895767 -0.3707724160299972 0.1265018046834705 -0.08566439006580648 0.15076171678749195 0.27824341086492227 -0.4233140013468537 -0.10632408161355815 0.1585173814120216 -0.34160227164595414 -0.21838389715097398 -0.11784430898753961 -0.13539066671193262 -0.2591658130439836 -0.5933085952846402 -0.2212126836820006 -0.20192165729163208 -0.29906775254582796 -0.21595323191739574 -0.05699128386668632 -0.15397278488390992 -0.07656096255580885 -0.26896195736161654 -0.1103895995295715 0.09889539482117511 -0.13863807903596695 -0.13828913855871083 -0.1321632961768323 0.10640032970794096 0.1983547168989339 0.33197142909503097 -0.09865318152248975 -0.02118267595347196 0.3658619068586383 0.3202242700000623 -0.10840187516147576 -0.6370731646292384 -0.13525428837663822 -0.024689888674617404 0.43212090597251845 -0.3329988017811669 0.03016363096989762 -0.3508414093444704 -0.03575073137265103 -0.34541903243963756 -0.5024451490820403 0.49947893844498165 -0.35440700114350526 0.13412104633637176 -0.05682159346824611 -0.19952153833687986 0.09165808177948387 -0.17762759973055683 -0.5477080439621623 0.42390087510987207 0.09928023023438586 0.17563735364677757 0.26752641988914505 -0.43843083929191384 0.004323017032677512 0.18721185452750988 0.377985775648711 -0.4996565918755206 -0.42957607042666485 0.09210249900277873 0.066481876698201 0.1878451813392921 0.02049274992347586 0.014446126514134967 -0.376004738819554 -0.0459609932271883 -0.043154103222987766 -0.13544614208896189 0.1036896132446576 0.2702116497016204 -0.16526467525233376 0.05613466127691769 0.38011599184566186 0.40762208339047706 -0.28775078860323156 0.5290669763799477 0.5161570746598079 0.025388482473070184 -0.2532653809496949 0.2792922960528858 0.15919070801071708 -0.12329336922023544 0.11817645203003445 -0.022905368150052556 -0.1238894946698716 0.0101717531588418 -0.2332445294755845 0.14171385668519637 0.21409059028488886 0.1296856342681986 0.08045695955553342 -0.3200071076839408 -0.17316438727436723 0.12137174879548739 -0.05389733650466018 -0.4140193078012017 0.1471060700954886 0.15383841926350775 0.047989792788758374 0.04742520092584586 0.43567647188291236 0.14009502772371027 -0.3365048423177092 -0.15458032352779477 -0.17896512931134648 0.048074077966126096 -0.23478860414103792 -0.04360858133174235 -0.03415508328890926 0.07579492619174824 -0.042917692591079686 0.20852900578807207 -0.003459342269692585 -0.16034209188334597 -0.053417808260355866 0.11620345145831742 -0.2072986002048035 -0.00652725639855266 -0.1408520958155666 0.028386114147497178 0.13100776169685327 -0.12115168358708611 -0.18618058275026697 -0.1616405660069376 0.07516804784366408 -0.06816834766425005 0.09337303573441619 -0.15785638764545462 0.14782334456112006 -0.1228316228458345 0.15739051428620598 -0.04019887235565962 -0.25063093728036095 -0.08420514166996083 -0.4190461395003433 -0.03895039385056233 0.16385193066536582 -0.07748190349310868 -0.4026249129956716 -0.23814173903551605 0.07309825424877044 -0.10897742267063751 0.19110575513207373 0.10557866002829878 0.02904110410285339 0.02369236620912185 -0.0522752420043291 0.05225931214048948 0.08123334809925864 0.340655301103162 0.01849107935268192 0.009997343906234281 -0.10432822724733451 0.04545196152307005 0.17922366563496153 -0.29535467166168056 0.035768055401425705 0.17629620563059628 0.09131801011595472 -0.28309129768048263 -0.14366731827643967 -0.22820120444005798 0.35402963959678946 0.2517840602092619 -0.14139880877630218 -0.3591967469503423 -0.2718969824408928 -0.21288195844675026 -0.21896511208257208 0.19011379206093743 0.2822981850691996 0.12661303868373217 0.24300702390627554 -0.292313912758729 -0.1269010514669005 -0.5247589765152216 0.31550004270750365 -0.276172383603171 -0.025402958637493735 0.1840929317425082 -0.4710048264554318 0.17097891328222772 -0.08753611772696272 -0.0848613663744096 0.18778077149822334 0.03977119756502055 -0.09474288936042342 0.06906482122834852 0.20085385108169468 -0.49025222589674894 -0.1001664974645732 0.0501200442499874 -0.006041812288866723 -0.030015521395372707 0.2165610394389472 0.14360300150794447 -0.08389284696113493 -0.16129563296530078 -0.0022860141970567323 -0.2603664840896522 0.13178865636472512 0.3112287877902893 0.25363464470990166 -0.2429950528535386 0.1949782684459298 0.20713527376588706 0.2299074412556395 -0.20884651013884162 -0.35865978304124807 -0.4123454546256342 0.17775394135467984 0.1465245263227204 -0.40785901059046664 0.11199749833777616 -0.2422908460896516 0.18294015189573384 0.35543154364120716 -0.12300753414516007 -0.03291367029640749 -0.027096509629309568 -0.14785360484919707 -0.3272946395193179 0.026381211425594207 0.01609788734084513 -0.11323254006343461 0.21204045871518676 -0.05932186809494091 -0.21403292217613135 -0.11115257813120787 0.2910634874265813 -0.08574557582194284 0.5274736626398518 -0.4319203618980756
